UniqueID,playerID,TeamID,LeagueID,Games_Played,Minutes_Played,Wins,Losses,year
G388,bowerjo01,TOR,NHL,58.0,3480.0,33.0,15.0,1960
G389,bowerjo01,TOR,NHL,59.0,3540.0,31.0,18.0,1961
G390,bowerjo01,TOR,NHL,42.0,2520.0,20.0,15.0,1962
G391,bowerjo01,TOR,NHL,51.0,3009.0,24.0,16.0,1963
G392,bowerjo01,TOR,NHL,34.0,2040.0,13.0,13.0,1964
G393,bowerjo01,TOR,NHL,35.0,1998.0,18.0,10.0,1965
G394,bowerjo01,TOR,NHL,27.0,1431.0,12.0,9.0,1966
G395,bowerjo01,TOR,NHL,43.0,2239.0,14.0,18.0,1967
G396,bowerjo01,TOR,NHL,20.0,779.0,5.0,4.0,1968
G397,bowerjo01,TOR,NHL,1.0,60.0,0.0,1.0,1969
G398,boycear01,MOW,NHA,13.0,683.0,6.0,5.0,1911
G399,boycear01,MOW,NHA,18.0,966.0,9.0,8.0,1912
G400,boycear01,MOW,NHA,4.0,220.0,0.0,3.0,1913
G401,boycear01,MOW,NHA,2.0,50.0,0.0,1.0,1914
G402,branian01,NYA,NHL,1.0,7.0,0.0,0.0,1940
G403,brathfr01,EDM,NHL,19.0,982.0,3.0,10.0,1993
G404,brathfr01,EDM,NHL,14.0,601.0,2.0,5.0,1994
G405,brathfr01,EDM,NHL,7.0,293.0,0.0,2.0,1995
G406,brathfr01,CAL,NHL,28.0,1663.0,11.0,9.0,1998
G407,brathfr01,CAL,NHL,61.0,3448.0,25.0,25.0,1999
G408,brathfr01,CAL,NHL,49.0,2742.0,15.0,17.0,2000
G409,brathfr01,STL,NHL,25.0,1446.0,9.0,11.0,2001
G410,brathfr01,STL,NHL,30.0,1615.0,12.0,9.0,2002
G411,brathfr01,CBS,NHL,21.0,1050.0,4.0,11.0,2003
G412,brimsfr01,BOS,NHL,43.0,2610.0,33.0,9.0,1938
G413,brimsfr01,BOS,NHL,48.0,2950.0,31.0,12.0,1939
G414,brimsfr01,BOS,NHL,48.0,3040.0,27.0,8.0,1940
G415,brimsfr01,BOS,NHL,47.0,2930.0,24.0,17.0,1941
G416,brimsfr01,BOS,NHL,50.0,3000.0,24.0,17.0,1942
G417,brimsfr01,BOS,NHL,34.0,2040.0,16.0,14.0,1945
G418,brimsfr01,BOS,NHL,60.0,3600.0,26.0,23.0,1946
G419,brimsfr01,BOS,NHL,60.0,3600.0,23.0,24.0,1947
G420,brimsfr01,BOS,NHL,54.0,3240.0,26.0,20.0,1948
G421,brimsfr01,CHI,NHL,70.0,4200.0,22.0,38.0,1949
G422,brochma01,WAS,NHL,2.0,120.0,0.0,2.0,1998
G423,brochma01,VAN,NHL,6.0,216.0,0.0,3.0,2001
G424,brochma01,PIT,NHL,1.0,33.0,0.0,0.0,2003
G425,brock01,TBS,NHA,4.0,230.0,2.0,2.0,1916
G426,brodatu01,TOR,NHL,45.0,2770.0,22.0,19.0,1936
G427,brodatu01,TOR,NHL,48.0,2980.0,24.0,15.0,1937
G428,brodatu01,TOR,NHL,48.0,2990.0,19.0,20.0,1938
G429,brodatu01,TOR,NHL,47.0,2900.0,25.0,17.0,1939
G430,brodatu01,TOR,NHL,48.0,2970.0,28.0,14.0,1940
G431,brodatu01,TOR,NHL,48.0,2960.0,27.0,18.0,1941
G432,brodatu01,TOR,NHL,50.0,3000.0,22.0,19.0,1942
G433,brodatu01,TOR,NHL,15.0,900.0,6.0,6.0,1945
G434,brodatu01,TOR,NHL,60.0,3600.0,31.0,19.0,1946
G435,brodatu01,TOR,NHL,60.0,3600.0,32.0,15.0,1947
G436,brodatu01,TOR,NHL,60.0,3600.0,22.0,25.0,1948
G437,brodatu01,TOR,NHL,68.0,4040.0,30.0,25.0,1949
G438,brodatu01,TOR,NHL,31.0,1833.0,14.0,11.0,1950
G439,brodatu01,TOR,NHL,1.0,30.0,0.0,1.0,1951
G440,brodeke01,MNS,NHL,7.0,360.0,2.0,4.0,1969
G441,brodeke01,BOS,NHL,5.0,300.0,2.0,2.0,1973
G442,brodeke01,BOS,NHL,15.0,804.0,7.0,6.0,1974
G443,brodeke01,EDO,WHA,40.0,2301.0,18.0,18.0,1976
G444,brodeke01,EDO,WHA,9.0,497.0,2.0,5.0,1977
G445,brodeke01,QUN,WHA,24.0,1140.0,9.0,8.0,1977
G446,brodele01,MTL,NHL,1.0,60.0,1.0,0.0,1957
G447,brodema01,NJD,NHL,4.0,179.0,2.0,1.0,1991
G448,brodema01,NJD,NHL,47.0,2625.0,27.0,11.0,1993
G449,brodema01,NJD,NHL,40.0,2184.0,19.0,11.0,1994
G450,brodema01,NJD,NHL,77.0,4433.0,34.0,30.0,1995
G451,brodema01,NJD,NHL,67.0,3838.0,37.0,14.0,1996
G452,brodema01,NJD,NHL,70.0,4128.0,43.0,17.0,1997
G453,brodema01,NJD,NHL,70.0,4239.0,39.0,21.0,1998
G454,brodema01,NJD,NHL,72.0,4312.0,43.0,20.0,1999
G455,brodema01,NJD,NHL,72.0,4297.0,42.0,17.0,2000
G456,brodema01,NJD,NHL,73.0,4347.0,38.0,26.0,2001
G457,brodema01,NJD,NHL,73.0,4374.0,41.0,23.0,2002
G458,brodema01,NJD,NHL,75.0,4555.0,38.0,26.0,2003
G459,brodema01,NJD,NHL,73.0,4365.0,43.0,23.0,2005
G460,brodema01,NJD,NHL,78.0,4697.0,48.0,23.0,2006
G461,brodema01,NJD,NHL,77.0,4635.0,44.0,27.0,2007
G462,brodema01,NJD,NHL,31.0,1814.0,19.0,9.0,2008
G463,brodema01,NJD,NHL,77.0,4499.0,45.0,25.0,2009
G464,brodema01,NJD,NHL,56.0,3116.0,23.0,26.0,2010
G465,brodema01,NJD,NHL,59.0,3392.0,31.0,21.0,2011
G466,brodemi01,OTT,NHL,3.0,180.0,3.0,0.0,2009
G467,brodemi01,OTT,NHL,4.0,97.0,0.0,1.0,2010
G468,broderi01,QUN,WHA,24.0,1288.0,5.0,14.0,1972
G469,broderi01,QUN,WHA,30.0,1607.0,15.0,12.0,1973
G470,broderi01,QUN,WHA,51.0,2938.0,29.0,21.0,1974
G471,broderi01,QUN,WHA,69.0,3967.0,44.0,21.0,1975
G472,broderi01,QUN,WHA,53.0,2906.0,29.0,18.0,1976
G473,broderi01,QUN,WHA,36.0,1962.0,18.0,15.0,1977
G474,broderi01,QUN,WHA,42.0,2433.0,25.0,13.0,1978
G475,broderi01,NYI,NHL,2.0,80.0,1.0,0.0,1979
G476,broderi01,VAN,NHL,52.0,3024.0,17.0,18.0,1980
G477,broderi01,VAN,NHL,52.0,3010.0,20.0,18.0,1981
G478,broderi01,VAN,NHL,58.0,3291.0,21.0,26.0,1982
G479,broderi01,VAN,NHL,36.0,2110.0,10.0,21.0,1983
G480,broderi01,VAN,NHL,51.0,2930.0,16.0,27.0,1984
G481,broderi01,VAN,NHL,64.0,3541.0,19.0,32.0,1985
G482,broderi01,VAN,NHL,53.0,2972.0,20.0,25.0,1986
G483,broderi01,VAN,NHL,11.0,670.0,3.0,6.0,1987
G484,broderi01,HAR,NHL,6.0,340.0,4.0,2.0,1987
G485,bromlga01,BUF,NHL,12.0,598.0,3.0,5.0,1973
G486,bromlga01,BUF,NHL,50.0,2787.0,26.0,11.0,1974
G487,bromlga01,BUF,NHL,1.0,60.0,0.0,1.0,1975
G488,bromlga01,CAC,WHA,28.0,1237.0,6.0,9.0,1976
G489,bromlga01,WIJ,WHA,39.0,2252.0,25.0,12.0,1977
G490,bromlga01,VAN,NHL,38.0,2144.0,11.0,19.0,1978
G491,bromlga01,VAN,NHL,15.0,860.0,8.0,2.0,1979
G492,bromlga01,VAN,NHL,20.0,978.0,6.0,6.0,1980
G493,brookar01,TOA,NHL,4.0,220.0,2.0,2.0,1917
G494,brookro01,BOS,NHL,16.0,910.0,11.0,1.0,1972
G495,brookro01,BOS,NHL,21.0,1170.0,16.0,3.0,1973
G496,brookro01,BOS,NHL,17.0,967.0,10.0,3.0,1974
G497,brophfr01,QUB,NHL,21.0,1249.0,3.0,18.0,1919
G498,brougge01,MOS,NHA,5.0,312.0,1.0,4.0,1909
G499,brougge01,MOW,NHA,7.0,397.0,3.0,4.0,1911
G500,brownan01,DET,NHL,10.0,560.0,4.0,5.0,1971
G501,brownan01,DET,NHL,7.0,337.0,2.0,1.0,1972
G502,brownan01,PIT,NHL,9.0,520.0,3.0,4.0,1972
G503,brownan01,PIT,NHL,36.0,1956.0,13.0,16.0,1973
G504,brownan01,IND,WHA,52.0,2979.0,15.0,35.0,1974
G505,brownan01,IND,WHA,24.0,1368.0,9.0,11.0,1975
G506,brownan01,IND,WHA,10.0,430.0,1.0,4.0,1976
G507,brownke01,CHI,NHL,1.0,18.0,0.0,0.0,1970
G508,brownke01,ALB,WHA,20.0,1034.0,10.0,8.0,1972
G509,brownke01,EDO,WHA,32.0,1466.0,10.0,11.0,1974
G510,brunema01,QUE,NHL,29.0,1550.0,10.0,12.0,1987
G511,brunema01,QUE,NHL,5.0,226.0,1.0,3.0,1988
G512,brunema01,QUE,NHL,6.0,191.0,1.0,2.0,1989
G513,brustba01,LAK,NHL,11.0,486.0,2.0,4.0,2006
G514,bryzgil01,ANA,NHL,1.0,32.0,0.0,0.0,2001
G515,bryzgil01,ANA,NHL,1.0,60.0,1.0,0.0,2003
G516,bryzgil01,ANA,NHL,31.0,1575.0,13.0,12.0,2005
G517,bryzgil01,AND,NHL,27.0,1509.0,10.0,8.0,2006
G518,bryzgil01,AND,NHL,9.0,447.0,2.0,3.0,2007
G519,bryzgil01,PHO,NHL,55.0,3167.0,26.0,22.0,2007
G520,bryzgil01,PHO,NHL,65.0,3760.0,26.0,31.0,2008
G521,bryzgil01,PHO,NHL,69.0,4084.0,42.0,20.0,2009
G522,bryzgil01,PHO,NHL,68.0,4060.0,36.0,20.0,2010
G523,bryzgil01,PHI,NHL,59.0,3415.0,33.0,16.0,2011
G524,budajpe01,COL,NHL,34.0,1803.0,14.0,10.0,2005
G525,budajpe01,COL,NHL,57.0,3199.0,31.0,16.0,2006
G526,budajpe01,COL,NHL,35.0,1912.0,16.0,10.0,2007
G527,budajpe01,COL,NHL,56.0,3232.0,20.0,29.0,2008
G528,budajpe01,COL,NHL,15.0,728.0,5.0,5.0,2009
G529,budajpe01,COL,NHL,45.0,2439.0,15.0,21.0,2010
G530,budajpe01,MTL,NHL,17.0,1037.0,5.0,7.0,2011
G531,bullobr01,VAN,NHL,14.0,840.0,3.0,8.0,1972
G532,bullobr01,VAN,NHL,1.0,60.0,0.0,1.0,1974
G533,bullobr01,VAN,NHL,1.0,27.0,0.0,0.0,1976
G534,burchra01,IND,WHA,5.0,136.0,1.0,0.0,1976
G535,burkese01,NJD,NHL,13.0,689.0,10.0,1.0,1987
G536,burkese01,NJD,NHL,62.0,3590.0,22.0,31.0,1988
G537,burkese01,NJD,NHL,52.0,2914.0,22.0,22.0,1989
G538,burkese01,NJD,NHL,35.0,1870.0,8.0,12.0,1990
G539,burkese01,HAR,NHL,50.0,2656.0,16.0,27.0,1992
G540,burkese01,HAR,NHL,47.0,2750.0,17.0,24.0,1993
G541,burkese01,HAR,NHL,42.0,2418.0,17.0,19.0,1994
G542,burkese01,HAR,NHL,66.0,3669.0,28.0,28.0,1995
G543,burkese01,HAR,NHL,51.0,2985.0,22.0,22.0,1996
G544,burkese01,CAR,NHL,25.0,1415.0,7.0,11.0,1997
G545,burkese01,VAN,NHL,16.0,838.0,2.0,9.0,1997
G546,burkese01,PHI,NHL,11.0,632.0,7.0,3.0,1997
G547,burkese01,FLO,NHL,59.0,3402.0,21.0,24.0,1998
G548,burkese01,FLO,NHL,7.0,418.0,2.0,5.0,1999
G549,burkese01,PHO,NHL,35.0,2074.0,17.0,14.0,1999
G550,burkese01,PHO,NHL,62.0,3644.0,25.0,22.0,2000
G551,burkese01,PHO,NHL,60.0,3587.0,33.0,21.0,2001
G552,burkese01,PHO,NHL,22.0,1248.0,12.0,6.0,2002
G553,burkese01,PHO,NHL,32.0,1795.0,10.0,15.0,2003
G554,burkese01,PHI,NHL,15.0,825.0,6.0,5.0,2003
G555,burkese01,TBL,NHL,35.0,1713.0,14.0,10.0,2005
G556,burkese01,LAK,NHL,23.0,1310.0,6.0,10.0,2006
G557,buzinst01,NYR,NHL,9.0,560.0,2.0,6.0,1942
G558,cadotbe01,MOW,NHA,6.0,234.0,1.0,2.0,1912
G559,caleydo01,STL,NHL,1.0,30.0,0.0,0.0,1967
G560,caprifr01,VAN,NHL,1.0,20.0,0.0,0.0,1982
G561,caprifr01,VAN,NHL,19.0,1098.0,8.0,8.0,1983
G562,caprifr01,VAN,NHL,28.0,1523.0,8.0,14.0,1984
G563,caprifr01,VAN,NHL,7.0,308.0,0.0,3.0,1985
G564,caprifr01,VAN,NHL,25.0,1390.0,8.0,11.0,1986
G565,caprifr01,VAN,NHL,22.0,1250.0,7.0,10.0,1987
G566,careyji01,WAS,NHL,28.0,1604.0,18.0,6.0,1994
G567,careyji01,WAS,NHL,71.0,4069.0,35.0,24.0,1995
G568,careyji01,WAS,NHL,40.0,2293.0,17.0,18.0,1996
G569,careyji01,BOS,NHL,19.0,1004.0,5.0,13.0,1996
G570,careyji01,BOS,NHL,10.0,496.0,3.0,2.0,1997
G571,careyji01,STL,NHL,4.0,202.0,1.0,2.0,1998
G572,caronja01,LAK,NHL,1.0,60.0,0.0,1.0,1967
G573,caronja01,LAK,NHL,3.0,140.0,0.0,1.0,1968
G574,caronja01,STL,NHL,28.0,1619.0,14.0,8.0,1971
G575,caronja01,STL,NHL,30.0,1562.0,8.0,14.0,1972
G576,caronja01,VAN,NHL,10.0,465.0,2.0,5.0,1973
G577,caronja01,CLC,WHA,2.0,130.0,1.0,0.0,1975
G578,caronja01,CIN,WHA,24.0,1292.0,13.0,6.0,1976
G579,caronse01,PIT,NHL,24.0,1408.0,7.0,14.0,2002
G580,caronse01,PIT,NHL,40.0,2213.0,9.0,24.0,2003
G581,caronse01,PIT,NHL,26.0,1312.0,8.0,9.0,2005
G582,caronse01,CHI,NHL,1.0,60.0,1.0,0.0,2006
G583,caronse01,AND,NHL,1.0,28.0,0.0,0.0,2006
G584,caronse01,TBL,NHL,3.0,135.0,1.0,1.0,2011
G585,cartely01,CLF,NHL,15.0,721.0,4.0,7.0,1971
G586,caseyjo01,MNS,NHL,2.0,84.0,1.0,0.0,1983
G587,caseyjo01,MNS,NHL,26.0,1402.0,11.0,11.0,1985
G588,caseyjo01,MNS,NHL,14.0,663.0,1.0,7.0,1987
G589,caseyjo01,MNS,NHL,55.0,2961.0,18.0,17.0,1988
G590,caseyjo01,MNS,NHL,61.0,3407.0,31.0,22.0,1989
G591,caseyjo01,MNS,NHL,55.0,3185.0,21.0,20.0,1990
G592,caseyjo01,MNS,NHL,52.0,2911.0,19.0,23.0,1991
G593,caseyjo01,MNS,NHL,60.0,3476.0,26.0,26.0,1992
G594,caseyjo01,BOS,NHL,57.0,3192.0,30.0,15.0,1993
G595,caseyjo01,STL,NHL,19.0,872.0,7.0,5.0,1994
G596,caseyjo01,STL,NHL,9.0,395.0,2.0,3.0,1995
G597,caseyjo01,STL,NHL,15.0,707.0,3.0,8.0,1996
G598,cassifr01,ATL,NHL,6.0,307.0,2.0,3.0,2001
G599,cassifr01,ATL,NHL,2.0,123.0,1.0,1.0,2002
G600,cassifr01,WAS,NHL,1.0,59.0,0.0,1.0,2005
G601,cassifr01,WAS,NHL,4.0,139.0,0.0,1.0,2006
G602,cattajo01,LES,NHA,4.0,240.0,0.0,4.0,1909
G603,cechmro01,PHI,NHL,59.0,3431.0,35.0,15.0,2000
G604,cechmro01,PHI,NHL,46.0,2603.0,24.0,13.0,2001
G605,cechmro01,PHI,NHL,58.0,3350.0,33.0,15.0,2002
G606,cechmro01,LAK,NHL,49.0,2701.0,18.0,21.0,2003
G607,centose01,TOR,NHL,1.0,40.0,0.0,0.0,2001
G608,chabofr01,MTL,NHL,3.0,108.0,0.0,0.0,1990
G609,chabofr01,MTL,NHL,1.0,40.0,0.0,0.0,1992
G610,chabofr01,MTL,NHL,1.0,60.0,0.0,1.0,1993
G611,chabofr01,PHI,NHL,4.0,70.0,0.0,1.0,1993
G612,chabofr01,LAK,NHL,12.0,554.0,3.0,3.0,1997
G613,chabofr01,MTL,NHL,11.0,430.0,1.0,3.0,1998
G614,chabolo01,NYR,NHL,36.0,2307.0,22.0,9.0,1926
G615,chabolo01,NYR,NHL,44.0,2730.0,19.0,16.0,1927
G616,chabolo01,TOR,NHL,44.0,2562.0,20.0,17.0,1928
G617,chabolo01,TOR,NHL,42.0,2620.0,16.0,20.0,1929
G618,chabolo01,TOR,NHL,37.0,2300.0,21.0,8.0,1930
G619,chabolo01,TOR,NHL,44.0,2698.0,22.0,16.0,1931
G620,chabolo01,TOR,NHL,48.0,2946.0,24.0,18.0,1932
G621,chabolo01,MTL,NHL,47.0,2928.0,21.0,20.0,1933
G622,chabolo01,CHI,NHL,48.0,2940.0,26.0,17.0,1934
G623,chabolo01,MTM,NHL,16.0,1010.0,8.0,3.0,1935
G624,chabolo01,NYA,NHL,6.0,370.0,2.0,3.0,1936
G625,chadwed01,TOR,NHL,5.0,300.0,2.0,0.0,1955
G626,chadwed01,TOR,NHL,70.0,4200.0,21.0,34.0,1956
G627,chadwed01,TOR,NHL,70.0,4200.0,21.0,38.0,1957
G628,chadwed01,TOR,NHL,31.0,1860.0,12.0,15.0,1958
G629,chadwed01,TOR,NHL,4.0,240.0,1.0,2.0,1959
G630,chadwed01,BOS,NHL,4.0,240.0,0.0,3.0,1961
G631,champbo01,DET,NHL,,,,,1963
G632,champbo01,CLF,NHL,17.0,923.0,2.0,11.0,1973
G633,charpse01,WAS,NHL,2.0,122.0,1.0,1.0,2001
G634,charpse01,WAS,NHL,17.0,859.0,5.0,7.0,2002
G635,charpse01,WAS,NHL,7.0,369.0,0.0,6.0,2003
G636,cheevge01,TOR,NHL,2.0,120.0,1.0,1.0,1961
G637,cheevge01,BOS,NHL,7.0,340.0,0.0,4.0,1965
G638,cheevge01,BOS,NHL,22.0,1298.0,5.0,10.0,1966
G639,cheevge01,BOS,NHL,47.0,2646.0,23.0,17.0,1967
G640,cheevge01,BOS,NHL,52.0,3112.0,28.0,12.0,1968
G641,cheevge01,BOS,NHL,41.0,2384.0,24.0,8.0,1969
G642,cheevge01,BOS,NHL,40.0,2400.0,27.0,8.0,1970
G643,cheevge01,BOS,NHL,41.0,2420.0,27.0,5.0,1971
G644,cheevge01,CLC,WHA,52.0,3144.0,32.0,20.0,1972
G645,cheevge01,CLC,WHA,59.0,3562.0,30.0,20.0,1973
G646,cheevge01,CLC,WHA,52.0,3076.0,26.0,24.0,1974
G647,cheevge01,CLC,WHA,28.0,1570.0,11.0,14.0,1975
G648,cheevge01,BOS,NHL,15.0,900.0,8.0,2.0,1975
G649,cheevge01,BOS,NHL,45.0,2700.0,30.0,10.0,1976
G650,cheevge01,BOS,NHL,21.0,1086.0,10.0,5.0,1977
G651,cheevge01,BOS,NHL,43.0,2509.0,23.0,9.0,1978
G652,cheevge01,BOS,NHL,42.0,2479.0,24.0,11.0,1979
G653,cheveti01,DET,NHL,2.0,122.0,0.0,2.0,1988
G654,cheveti01,DET,NHL,28.0,1600.0,10.0,9.0,1989
G655,cheveti01,DET,NHL,65.0,3615.0,30.0,26.0,1990
G656,cheveti01,DET,NHL,72.0,4236.0,38.0,23.0,1991
G657,cheveti01,DET,NHL,67.0,3880.0,34.0,24.0,1992
G658,cheveti01,DET,NHL,30.0,1572.0,16.0,9.0,1993
G659,cheveti01,WIN,NHL,14.0,788.0,5.0,8.0,1993
G660,cheveti01,WIN,NHL,30.0,1571.0,8.0,16.0,1994
G661,cheveti01,WIN,NHL,30.0,1695.0,8.0,18.0,1995
G662,cheveti01,BOS,NHL,2.0,93.0,0.0,1.0,1996
G663,chevral01,NJD,NHL,37.0,1862.0,11.0,18.0,1985
G664,chevral01,NJD,NHL,58.0,3153.0,24.0,26.0,1986
G665,chevral01,NJD,NHL,45.0,2354.0,18.0,19.0,1987
G666,chevral01,WIN,NHL,22.0,1092.0,8.0,8.0,1988
G667,chevral01,CHI,NHL,27.0,1573.0,13.0,11.0,1988
G668,chevral01,CHI,NHL,39.0,1894.0,16.0,14.0,1989
G669,chevral01,PIT,NHL,3.0,166.0,1.0,2.0,1989
G670,chevral01,DET,NHL,3.0,108.0,0.0,2.0,1990
G671,chiodan01,PIT,NHL,8.0,486.0,3.0,4.0,2003
G672,chouima02,LAK,NHL,1.0,3.0,0.0,0.0,2003
G673,clancki01,OTS,NHL,1.0,2.0,0.0,0.0,1924
G674,clancki01,TOR,NHL,1.0,1.0,0.0,0.0,1931
G675,clarkch02,VML,PCHA,1.0,60.0,1.0,0.0,1913
G676,cleghod01,PIP,NHL,1.0,60.0,1.0,0.0,1925
G677,cleghsp01,OTS,NHL,1.0,3.0,0.0,0.0,1918
G678,cleghsp01,MTL,NHL,1.0,2.0,0.0,0.0,1921
G679,clemmsc01,NJD,NHL,2.0,20.0,0.0,0.0,2001
G680,clemmsc01,NJD,NHL,4.0,238.0,3.0,1.0,2003
G681,clemmsc01,NJD,NHL,13.0,627.0,3.0,4.0,2005
G682,clemmsc01,NJD,NHL,6.0,305.0,1.0,1.0,2006
G683,clemmsc01,TOR,NHL,3.0,154.0,1.0,1.0,2007
G684,clemmsc01,NJD,NHL,40.0,2356.0,25.0,13.0,2008
G685,clemmsc01,FLO,NHL,23.0,1215.0,9.0,8.0,2009
G686,clemmsc01,FLO,NHL,31.0,1696.0,8.0,11.0,2010
G687,clemmsc01,FLO,NHL,30.0,1566.0,14.0,6.0,2011
G688,cliffch01,CHI,NHL,1.0,20.0,0.0,0.0,1984
G689,cliffch01,CHI,NHL,1.0,4.0,0.0,0.0,1988
G690,climima01,DAL,NHL,3.0,185.0,2.0,1.0,2008
G691,climima01,DAL,NHL,1.0,60.0,0.0,1.0,2009
G692,climima01,PHO,NHL,1.0,32.0,0.0,0.0,2010
G693,cloutda01,NYR,NHL,12.0,551.0,4.0,5.0,1997
G694,cloutda01,NYR,NHL,22.0,1097.0,6.0,8.0,1998
G695,cloutda01,TBL,NHL,52.0,2492.0,9.0,30.0,1999
G696,cloutda01,TBL,NHL,24.0,1005.0,3.0,13.0,2000
G697,cloutda01,VAN,NHL,16.0,914.0,4.0,6.0,2000
G698,cloutda01,VAN,NHL,62.0,3502.0,31.0,22.0,2001
G699,cloutda01,VAN,NHL,57.0,3376.0,33.0,16.0,2002
G700,cloutda01,VAN,NHL,60.0,3539.0,33.0,21.0,2003
G701,cloutda01,VAN,NHL,13.0,681.0,8.0,3.0,2005
G702,cloutda01,LAK,NHL,24.0,1281.0,6.0,14.0,2006
G703,cloutda01,LAK,NHL,9.0,489.0,2.0,4.0,2007
G704,cloutja01,BUF,NHL,7.0,311.0,5.0,1.0,1981
G705,cloutja01,BUF,NHL,25.0,1390.0,10.0,7.0,1982
G706,cloutja01,BUF,NHL,1.0,65.0,0.0,0.0,1984
G707,cloutja01,BUF,NHL,15.0,872.0,5.0,9.0,1985
G708,cloutja01,BUF,NHL,40.0,2167.0,11.0,19.0,1986
G709,cloutja01,BUF,NHL,20.0,851.0,4.0,8.0,1987
G710,cloutja01,BUF,NHL,36.0,1786.0,15.0,14.0,1988
G711,cloutja01,CHI,NHL,43.0,2178.0,18.0,15.0,1989
G712,cloutja01,CHI,NHL,10.0,403.0,2.0,3.0,1990
G713,cloutja01,QUE,NHL,15.0,829.0,3.0,8.0,1990
G714,cloutja01,QUE,NHL,26.0,1345.0,6.0,14.0,1991
G715,cloutja01,QUE,NHL,3.0,154.0,0.0,2.0,1992
G716,cloutja01,QUE,NHL,14.0,475.0,3.0,2.0,1993
G717,colemge01,TBL,NHL,2.0,43.0,0.0,0.0,2005
G718,colvile01,BOS,NHL,1.0,60.0,0.0,1.0,1948
G719,conacch01,TOR,NHL,1.0,4.0,0.0,0.0,1932
G720,conacch01,TOR,NHL,1.0,3.0,0.0,0.0,1934
G721,conacch01,DET,NHL,1.0,4.0,0.0,0.0,1938
G722,conklty01,EDM,NHL,4.0,148.0,2.0,0.0,2001
G723,conklty01,EDM,NHL,38.0,2086.0,17.0,14.0,2003
G724,conklty01,EDM,NHL,18.0,922.0,8.0,5.0,2005
G725,conklty01,CBS,NHL,11.0,491.0,2.0,3.0,2006
G726,conklty01,BUF,NHL,5.0,227.0,1.0,2.0,2006
G727,conklty01,PIT,NHL,33.0,1866.0,18.0,8.0,2007
G728,conklty01,DET,NHL,40.0,2246.0,25.0,11.0,2008
G729,conklty01,STL,NHL,26.0,1451.0,10.0,10.0,2009
G730,conklty01,STL,NHL,25.0,1285.0,8.0,8.0,2010
G731,conklty01,DET,NHL,15.0,805.0,5.0,6.0,2011
G732,conneal01,OTS,NHL,30.0,1852.0,17.0,12.0,1924
G733,conneal01,OTS,NHL,36.0,2251.0,24.0,8.0,1925
G734,conneal01,OTS,NHL,44.0,2782.0,30.0,10.0,1926
G735,conneal01,OTS,NHL,44.0,2760.0,20.0,14.0,1927
G736,conneal01,OTS,NHL,44.0,2820.0,14.0,17.0,1928
G737,conneal01,OTS,NHL,44.0,2780.0,21.0,15.0,1929
G738,conneal01,OTS,NHL,36.0,2190.0,10.0,22.0,1930
G739,conneal01,DTF,NHL,48.0,3050.0,18.0,20.0,1931
G740,conneal01,OTS,NHL,15.0,845.0,4.0,8.0,1932
G741,conneal01,NYA,NHL,1.0,40.0,1.0,0.0,1933
G742,conneal01,MTM,NHL,48.0,2970.0,24.0,19.0,1934
G743,conneal01,MTM,NHL,27.0,1710.0,10.0,11.0,1936
G744,cookll01,VML,PCHA,1.0,3.0,0.0,0.0,1921
G745,coolega01,NEW,WHA,,,,,1975
G746,corsiji01,QUN,WHA,23.0,1089.0,10.0,7.0,1977
G747,corsiji01,QUN,WHA,40.0,2291.0,16.0,20.0,1978
G748,corsiji01,EDM,NHL,26.0,1366.0,8.0,14.0,1979
G749,cottrto01,PHB,WHA,2.0,122.0,1.0,1.0,1972
G750,courtma01,BOS,NHL,6.0,360.0,2.0,4.0,1943
G751,cousima01,TOR,NHL,13.0,566.0,3.0,5.0,1996
G752,cousima01,TOR,NHL,2.0,17.0,0.0,0.0,1997
G753,cousima01,NYI,NHL,6.0,293.0,0.0,4.0,1998
G754,cousima01,LAK,NHL,5.0,171.0,1.0,1.0,1999
G755,couturi01,CHC,WHA,20.0,1207.0,9.0,10.0,1973
G756,couturi01,CHC,WHA,1.0,60.0,0.0,1.0,1974
G757,couturi01,CIN,WHA,3.0,149.0,0.0,2.0,1975
G758,cowlewa01,EDM,NHL,1.0,57.0,0.0,1.0,1993
G759,coxab01,MTM,NHL,1.0,60.0,1.0,0.0,1929
G760,coxab01,DET,NHL,2.0,109.0,0.0,0.0,1933
G761,coxab01,NYA,NHL,1.0,24.0,0.0,1.0,1933
G762,coxab01,MTL,NHL,1.0,70.0,0.0,0.0,1935
G763,craigji01,ATF,NHL,4.0,206.0,1.0,2.0,1979
G764,craigji01,BOS,NHL,23.0,1272.0,9.0,7.0,1980
G765,craigji01,MNS,NHL,3.0,110.0,1.0,1.0,1983
G766,crawfco01,CHI,NHL,2.0,86.0,0.0,0.0,2005
G767,crawfco01,CHI,NHL,5.0,224.0,1.0,2.0,2007
G768,crawfco01,CHI,NHL,,,,,2008
G769,crawfco01,CHI,NHL,1.0,59.0,0.0,1.0,2009
G770,crawfco01,CHI,NHL,57.0,3337.0,33.0,18.0,2010
G771,crawfco01,CHI,NHL,57.0,3218.0,30.0,17.0,2011
G772,crhaji01,CZE,WHA,4.0,200.0,1.0,2.0,1978
G773,crhaji01,TOR,NHL,15.0,830.0,8.0,7.0,1979
G774,crhaji01,TOR,NHL,54.0,3112.0,20.0,20.0,1980
